OYO ID,Hotel ID,OYO Product,Feedback ID,Booking ID,Source,Rating,L1,L2,Reviews/Comments,AC,TV,Wifi,Heater,Room,Washroom,Infra,Safety & Security,Check-in/Check-out,Staff & Service,Hygiene,Comfort,Direction,Location,Customer Support,Breakfast,Food,Payment,Pricing,Default,Classification
MUM652,19001,CapitalO,61029749,122586019,IOS App,5,,,Nice stay good service staff was great presnoly reception staff mr shahid he is great gya very helpful thank you team OYO,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
DEL701,13092,SMART,60909493,121459145,bulk_upload,0,,,they denied the booking and demand hign money. completely unsatisfactory with this hotel and its receptionists behavior.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Discard
AHM469,60137,SMART,60947202,117704532,Crs,2,,,"Paid for breakfast online, property was not received amount, after making multiple calls customer support issue resolved",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Bad
SRT113,62964,Collection O,60515345,120249460,Android App,3,,,TV was not working. Service of tata sky had expired and hotel people didn't bother to renew. They gave some lame excuses.,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
JAI683,50673,Collection O,60367121,119385508,Android App,5,,,issue with breakfast and also item ordered in room leamon rice. Escalation raised regarding this for request for refund.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
BLR1966,84865,Collection O,60794186,121376941,Android App,4,,,Awesome one. But one thing is that food is not available that is the main problem other than that all the things superb.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
BLR1116,43321,Collection O,61289662,117814749,bulk_upload,0,,,Hotel was clean good maintained and staff was also kind but they werecharging for toiletries which is mend complementary.,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
AUR082,51233,Collection O,60474008,120266764,Android App,5,,,"the food was bad. infact it was uncooked the chicken chilly had no chicken. and it's not worth 367 RS 
I want a refund!!",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bad
ALB120,81431,SPOT ON,60738079,121156399,Android App,1,,,The breakfast was not provided first than the denanded charge for the same and the room they gave us was under construction,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
BLR034,245,SMART,60479224,120124231,Android App,5,,,"Extremely amazing. Well furnished with clean and quiet environment. staff is very helpfull in every manner. 
 A must stay",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
HYD1179,83862,SMART,60404091,118625867,Android App,5,,,"Food services not available yet. 
 Electricity issue 
 other than that everything is good 
 staff behavior is very decent",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
KLP034,37770,SMART,60562731,119194580,bulk_upload,0,,,Rooms are highly charged while the hotel condition is not good. Delay in check-in and were trying to reject the booking.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
HYD266,6011,SMART,60492505,119986799,bulk_upload,0,,,"Best Hotel near the area. Wash room and TV also available in room. Need to maintain wash room better 
 Hassle free check-in",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
VLR042,81468,SMART,60733228,120281309,Crs,2,,,"Stay was good, Facilities was not good, maintenance was too poor. Drinking water was not provided, staff was responding.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
SKI004,58189,SPOT ON,60562808,119467797,bulk_upload,0,,,We had gone for Darshan and get blessings of Sri Kalahasti Shiva. Hotel is in convenient location. But hotel is very basic.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM285,5842,SMART,60722472,121452738,Android App,2,,,Poor quality. AC remote not working. TV not working. Fan not working. smelled of cigarettes. walls dirty. switch board broken.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
MUM285,5842,SMART,60318574,119454558,Android App,3,,,TV and ac where not working not worth to stay at this time as OYO wested my time in registration as pending amount was showing.,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
JAI686,50719,CapitalO,60398257,118818663,IOS App,1,,,Hotel management always ask to pay at hotel instead of paying online. This hotel management have issue with OYO. Pls beware,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
DEL1488,55002,Homes,60525664,120472451,Android App,5,,,Please develop OYO in Delhi so that other middle men and brokers could be screwed. Wonderful job by Mr. Anand and Mr. Anuj.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
BBS212,37112,SMART,60803087,118843805,bulk_upload,0,,,"It is a nice hotel. Clean room and good staff behaviour is also good. 
 They must think of cleanliness outside the rooms.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
CHA246,12913,SMART,61294490,120422628,bulk_upload,0,,,very bad expireance no proper water supply ac not working properly no remote control many more things totally money waste,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
NOD649,61409,SMART,60719311,120727047,Crs,2,,,Stay was not good. staffs were not responsive. No setup boxes. Ac was not working. They were not accepting online payment,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
NKD024,83983,Collection O,60665845,121094534,IOS App,4,,,The water heater via solar panel was not working and this done a major issue considering it was damn cold when we visited,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Bad
NOD233,14018,SMART,60271603,119090189,Android App,1,,,"the room was full of mosquito, no ac and no geyser.  there was a broken geyser in the room and it felt so terrible being",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
LTR002,56307,SMART,60562583,119651351,bulk_upload,0,,,"Its main area of latur, shivaji chowk so you eady to locate hotel. Always first priority its clean washroom and easy to locate.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
GWL068,50030,SMART,60572432,119283536,Integrated OTA,5,,,". Location and ambience are very nice. Property is good but rooms are not maintained properly, otherwise everything is good",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
HPT006,49068,CapitalO,60650488,115242483,Android App,5,,,good hotel and experienced staff. Very well-behaved staff who handled us in a good way. Location is good and food is also good.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
HYD523,18583,SMART,60973028,122222342,Crs,3,,,"There is no bike parking and room was not much good, blanket and towel are not provided. They only give one towel to us.",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
HRD245,79730,SMART,60837882,121062548,Android App,5,,,Very nice clean and beautiful place. It's very peaceful place. I and my family like it very much. Thanks to jhanvi staff,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
JAI002,124,CapitalO,60909507,119660956,bulk_upload,0,,,There was no intercom in the room. Also we had to ask for drinking water for about 3 time for them to provide us the same,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
KNY034,79193,SMART,60445498,111949811,Crs,2,,,Room was conjusted/no table provided/food varieties was not available/no hangers provided/mosquitoes was there in hotel.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Bad
IND460,79314,SPOT ON,60408451,119686552,Android App,1,,,OYO is a brand plz do not for this  types  of  hotels bcz OYO ka naam kharab  h honge is Tarah ki hotels  provide  hnge tho,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Discard
BLR1784,78152,Homes,60911515,120248931,bulk_upload,0,,,"Poor maintenance of toilet and floor. Lift not working, senior citizens find very difficult to climb the stairs. Rooms are good",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM572,14803,Flagship,61199123,120675509,bulk_upload,0,,,"Room is species, good but they are delayed to give room and electricity not working properly, staff is good over all good",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
DEL1380,50577,Homes,60441844,118150876,Crs,1,,,Room was different than shown on app. Cleanness was not good. Door handle was broken. No property board on the building.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
DHM069,35434,Homes,60606437,120689364,Android App,5,,,"I v never seen such a beautiful and clean homestay 
 I personally recommend to all visitors to visit here at least once.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
NOD680,74919,Homes,60311632,118326556,Android App,1,,,There were mosquitoes and mosquito repellent were not available at hotel. I was charged for breakfast but not served breakfast.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
DEL1314,48774,Flagship,60314269,119386003,IOS App,1,,,Staff very rude very very rude no work printer and room very dirty no tawel no bathroom ket very issues....<U+2639><U+FE0F>,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
BBS345,53690,Collection O,60277366,118646149,bulk_upload,0,,,"good and convenient hotel and location is also nice with airport and railway station nearby, I recommend to stay at this hotel.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
NOD569,55437,Silverkey,61205354,120763039,Crs,3,,,Guest was said that the hotel was being on the day of check-in but it was being displayed in application for the booking,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
GOA2202,46324,Flagship,60597288,120954118,Android App,4,,,"Toilet paper wasn't not there. Bucket was sticky, not hot water, no soap. 
 Room is pretty good. Could be better with this.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
CHN672,44634,Townhouse,60377904,118445403,Crs,3,,,Accommodation was not good/ breakfast facility was not good/ drinking water facility was not good/ staff was not helpful/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Bad
AHM452,56790,Townhouse,60787117,119108817,bulk_upload,0,,,In food they didn't have great choice also outside food they are not allowing and the choice is like one plate of idli sambhar.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Average
AHM452,56790,Townhouse,60561349,120590965,Android App,1,,,Call to customer after solving the issue. Reception boy does not pick up the call cont in er com ringing but no response,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BLR1783,78075,Townhouse,60952399,122262625,IOS App,5,,,It was great staying with OYO Townhouse. The staff is very polite and helpful and the food served over here is delicious,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
BLR407,9497,SMART,60791463,121310525,Crs,3,,,it was nice stay. room was not clean. blanket was very bad. they did not changed bed sheet daily. AC was not working properly.,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
LNS012,81422,SMART,61295352,122386760,bulk_upload,0,,,"Newly constructed which has a nice view from room no 18. 
 Food was very nice. 
 You can see snow mountains from a terrace.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Good
DEL689,12692,SMART,61199018,106956680,bulk_upload,0,,,"Poor house keeping, no hot water supply. Sometimes no normal water also, tv is not working, ac remote is not working. Etc.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GRG1152,46572,SMART,60998450,122622041,Android App,1,,,this was the worst hotel I have ever seen in experience of OYO.for this kind of hotels the brand of OYO is getting degraded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Discard
BLR1821,79293,SMART,60427120,119972631,Android App,5,,,I am very much comfortable in this hotel. And Hotel manager also very much humble and polite person. I like it very much Thanks,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
CHN544,19954,Townhouse,60552620,120205776,Crs,3,,,"Electricity was huge problem. 
 No power. 
 Room was not sound proof. 
 Unable to sleep. 
 Lots of noise from train track",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
CHN544,19954,Townhouse,60674351,120949938,Android App,1,,,"The water provide in hotel was not good, rooms too small for the price delay in check-in hotel kitchen was not available",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
MUM740,40494,Flagship,60607863,120842763,Android App,5,,,Great room great hygine specially thank to all staff they change my opinion abt OYO cleaness and services thanks Mr manager,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MDU079,46749,Collection O,60391223,119173803,bulk_upload,0,,,Hotel is good. Food. means breakfast and Dinner was not good. I suggested them to improve the things without investment.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Good
BLR1754,76649,CapitalO,60309159,118796922,Android App,5,,,"fantastic stay..with brand new OYO prime residence...fresh towel..helpful staff. peaceful stay..coming back soon..<U+0001F60D>
",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
GOA316,7559,SMART,60857044,119979741,Crs,1,,,it was very bad. room was extremely dirty. washroom bucket was very dirty. room was totally different as shown in the picture.,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
BLR1093,42696,Collection O,60277568,118835203,bulk_upload,0,,,Experience was good. Power cut was there twice. But they recovered it asap. Remaining everything is good. staff was cool.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
KNM016,62083,Flagship,60223222,118710761,bulk_upload,0,,,"Everything's excellent, only con is no geyser. So no hot water. Need to depend of solar as per them. Else very good stay",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
HYD613,38629,Flagship,60274113,118494440,bulk_upload,0,,,"Very nice experience. Clean neat and tidy. Management is very cordial. 
 Parking might be a problem. 
 Everything was good.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
GRG1520,61675,CapitalO,60511297,118875866,bulk_upload,0,,,"Excellent place to stay for solo travelers and also families! Very peaceful, best place in Gurgaon, if you are in Delhi.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM548,14301,SMART,60743240,119901126,Crs,1,,,"Stay was very worst , hotel was different from reality and pic,cockroaches was in the room,stance on the bed sheet ....
",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
LCK347,47773,CapitalO,61196248,118844795,bulk_upload,0,,,"The room was very big, clean. The bathroom was terrible, no supply of water, geyser not working, commode jet not working.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
PAL008,82679,SPOT ON,60758812,120053556,Android App,1,,,Hotel as well as room were different as shown having no connection with OYO. But chargesd the same rent. Totally disappointed.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
GWL038,18657,SMART,61251436,120813838,Android App,1,,,"I booked the hotel at 1100 something and they charged me 1500, room was not clean, washroom was not clean, and nobs are broken.",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Bad
GHY238,42176,SMART,60727301,121212884,Android App,5,,,"I don't have words to describe how good it was. Just want to thank OYO for listing such an amazing reaort. 
 Mind boggering",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Good
TPI129,81315,SMART,60471765,120266442,Android App,5,,,Car parking Is truly spacious. And maintenance also clean. good staff and good service. Looking rooms also very spacious.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
RCH140,60294,SMART,61061708,122227874,Crs,5,,,Everything was good. Stay was very good. Service was good. Cleaning was there. staff beauvoir was good. Loction was good,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
GOA160,3135,SMART,60911088,119815423,bulk_upload,0,,,Best part of this stay was restaurant and department store at the basement. Price is reasonable and best place to relax.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Good
KKN011,55673,SMART,61022517,121540437,Crs,3,,,"It was only demanded. Cash at hotel. 
 Booking hotel staff was not accepting booking. 
 Hotel staff was not cooperative.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Good
PUN614,54649,Homes,60801104,119804889,bulk_upload,0,,,good hotel and helpful staff. All my friends love the room and balcony view. Water and fridge at each floor is very useful.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
VNS259,59557,Collection O,61197355,121316771,bulk_upload,0,,,Nice and prompt service. good ambience and Well maintained rooms. Only negative is location. It’s away from varanasi main town.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
MUM089,885,SMART,60859816,121309332,Crs,1,,,Quality is very important than cost. And it was too far. Room was different from wedsite. Online payment was not accepting.,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Bad
HYD690,43998,SMART,61199440,120237978,bulk_upload,0,,,The elevator available in the Hotel only starts from first floor so it's difficult to walk upstairs with heavy luggage's.,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Average
TPI114,59999,Flagship,61197983,118674451,bulk_upload,0,,,"Not good. People working there were very irresponsible, not a good environment, no car parking, totally its like hell. !",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
CHN756,49885,Collection O,60395876,119686858,IOS App,5,,,"It’s been a pleasure staying there, room was a mess when I left thanks for the patience guys !! Stays around are quite cool",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Good
PAT233,46209,Flagship,60883428,122008135,IOS App,1,,,Booking time added breakfast but after check-in they removed breakfast. But I paid for breakfast at the time of check-in,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Average
PAT233,46209,Flagship,61124636,121959076,Crs,1,,,Room was very dirty/Washroom was very dirty/Wash basin was full of spit with pan masala and was spoiled/stay was very bad,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
PAT233,46209,Flagship,60990432,122485327,website,1,,,Very dirty undersized roomr theooms common areas. Room size in site for 2x classic room is 251sq. ft where as room no 451,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bad
